,source,author,title,description,url,urlToImage,publishedAt,content
3588,the-verge,Kim Lyons,"Airbnb lost millions in revenue due to the coronavirus, IPO filing reveals","Airbnb has been hit hard by the coronavirus pandemic, and it says its business will continue to be affected by people scaling back travel as the virus continues to spread. The company released its prospectus for an IPO Monday.",https://www.theverge.com/2020/11/16/21570416/airbnb-coronavirus-pandemic-travel-hospitality,https://cdn.vox-cdn.com/thumbor/MSGEGKF_ZTWfsN_rnDZvVUD6L8I=/0x802:6000x3943/fit-in/1200x630/cdn.vox-cdn.com/uploads/chorus_asset/file/22046665/1229089248.jpg,2020-11-16T22:56:33Z,"The home-rental platform showed a 19 percent drop in revenue year over year last quarter
Photo illustration by Nikolas Kokovlis/NurPhoto via Getty Images
Airbnb filed for an initial public offering… [+3147 chars]"
3589,The Verge,Kim Lyons,"Airbnb lost millions in revenue due to the coronavirus, IPO filing reveals","Airbnb has been hit hard by the coronavirus pandemic, and it says its business will continue to be affected by people scaling back travel as the virus continues to spread. The company released its prospectus for an IPO Monday.",https://www.theverge.com/2020/11/16/21570416/airbnb-coronavirus-pandemic-travel-hospitality,https://cdn.vox-cdn.com/thumbor/MSGEGKF_ZTWfsN_rnDZvVUD6L8I=/0x802:6000x3943/fit-in/1200x630/cdn.vox-cdn.com/uploads/chorus_asset/file/22046665/1229089248.jpg,2020-11-16T22:56:33Z,"The home-rental platform showed a 19 percent drop in revenue year over year last quarter
Photo illustration by Nikolas Kokovlis/NurPhoto via Getty Images
Airbnb filed for an initial public offering… [+3147 chars]"
3590,,"Beth Skwarecki on Vitals, shared by Beth Skwarecki to Lifehacker",How Will the Government Approve a Vaccine?,"Vaccine development is proceeding at record speed, with one candidate announcing early results from a U.S. phase 3 trial this week and likely more to come. If all goes well, the first doses of a coronavirus vaccine might become available in early 2021. But wi…",https://vitals.lifehacker.com/how-will-the-government-approve-a-vaccine-1845657811,"https://i.kinja-img.com/gawker-media/image/upload/c_fill,f_auto,fl_progressive,g_center,h_675,pg_1,q_80,w_1200/ahmqwcq9vbmxjlm6v0n2.png",2020-11-12T20:30:00Z,"Vaccine development is proceeding at record speed, with one candidate announcing early results from a U.S. phase 3 trial this week and likely more to come. If all goes well, the first doses of a coro… [+8392 chars]"
3591,Lifehacker.com,"Beth Skwarecki on Vitals, shared by Beth Skwarecki to Lifehacker",How Will the Government Approve a Vaccine?,"Vaccine development is proceeding at record speed, with one candidate announcing early results from a U.S. phase 3 trial this week and likely more to come. If all goes well, the first doses of a coronavirus vaccine might become available in early 2021. But wi…",https://vitals.lifehacker.com/how-will-the-government-approve-a-vaccine-1845657811,"https://i.kinja-img.com/gawker-media/image/upload/c_fill,f_auto,fl_progressive,g_center,h_675,pg_1,q_80,w_1200/ahmqwcq9vbmxjlm6v0n2.png",2020-11-12T20:30:00Z,"Vaccine development is proceeding at record speed, with one candidate announcing early results from a U.S. phase 3 trial this week and likely more to come. If all goes well, the first doses of a coro… [+8392 chars]"
3592,,James Gorman,Mink and the Coronavirus: What We Know,Mink are the only animal known to both catch the virus from people and transmit it to them.,https://www.nytimes.com/article/mink-coronavirus-mutation.html,https://static01.nyt.com/images/2020/11/09/science/09VIRUS-MINK-explainer/09VIRUS-MINK-explainer-facebookJumbo.jpg,2020-11-09T23:22:34Z,"Last week, Denmark announced its intention to cull all farmed mink, some 17 million, out of fear that a mutated version of the coronavirus might diminish the effectiveness of potential vaccines. The … [+841 chars]"
3593,New York Times,James Gorman,Mink and the Coronavirus: What We Know,Mink are the only animal known to both catch the virus from people and transmit it to them.,https://www.nytimes.com/article/mink-coronavirus-mutation.html,https://static01.nyt.com/images/2020/11/09/science/09VIRUS-MINK-explainer/09VIRUS-MINK-explainer-facebookJumbo.jpg,2020-11-09T23:22:34Z,"Last week, Denmark announced its intention to cull all farmed mink, some 17 million, out of fear that a mutated version of the coronavirus might diminish the effectiveness of potential vaccines. The … [+841 chars]"
3594,,Jody Serrano,"California Says Tesla Workers Are Now ‘Essential,’ and Can Ignore Stay-at-Home Order","Workers that make Teslas during the coronavirus pandemic are now apparently considered “essential” in the state of California, which has reported an average of 10,981 new covid-19 infections per day in the last week. This means that Tesla’s workers will not b…",https://gizmodo.com/california-says-tesla-workers-are-now-essential-and-1845733910,"https://i.kinja-img.com/gawker-media/image/upload/c_fill,f_auto,fl_progressive,g_center,h_675,pg_1,q_80,w_1200/bvhqjyruder9avl9jnff.jpg",2020-11-22T02:41:00Z,"Workers that make Teslas during the coronavirus pandemic are now apparently considered essential in the state of California, which has reported an average of 10,981 new covid-19 infections per day in… [+3939 chars]"
3595,Gizmodo.com,Jody Serrano,"California Says Tesla Workers Are Now ‘Essential,’ and Can Ignore Stay-at-Home Order","Workers that make Teslas during the coronavirus pandemic are now apparently considered “essential” in the state of California, which has reported an average of 10,981 new covid-19 infections per day in the last week. This means that Tesla’s workers will not b…",https://gizmodo.com/california-says-tesla-workers-are-now-essential-and-1845733910,"https://i.kinja-img.com/gawker-media/image/upload/c_fill,f_auto,fl_progressive,g_center,h_675,pg_1,q_80,w_1200/bvhqjyruder9avl9jnff.jpg",2020-11-22T02:41:00Z,"Workers that make Teslas during the coronavirus pandemic are now apparently considered essential in the state of California, which has reported an average of 10,981 new covid-19 infections per day in… [+3939 chars]"
3596,,Denise Grady,Early Data Show Moderna's Coronavirus Vaccine Is 94/,Moderna is the second company to report preliminary results from a large trial testing a vaccine. But there are still months to go before it will be widely available to the public.,https://www.nytimes.com/2020/11/16/health/Covid-moderna-vaccine.html,https://static01.nyt.com/newsgraphics/images/icons/defaultPromoCrop.png,2020-11-16T12:00:11Z,"Stéphane Bancel, the chief executive of Moderna, said in a statement that the results had provided the first clinical validation that our vaccine can prevent Covid-19 disease, including severe diseas… [+1997 chars]"
3597,New York Times,Denise Grady,Early Data Show Moderna's Coronavirus Vaccine Is 94/,Moderna is the second company to report preliminary results from a large trial testing a vaccine. But there are still months to go before it will be widely available to the public.,https://www.nytimes.com/2020/11/16/health/Covid-moderna-vaccine.html,https://static01.nyt.com/newsgraphics/images/icons/defaultPromoCrop.png,2020-11-16T12:00:11Z,"Stéphane Bancel, the chief executive of Moderna, said in a statement that the results had provided the first clinical validation that our vaccine can prevent Covid-19 disease, including severe diseas… [+1997 chars]"
3598,,"Remy Tumin and Jeremiah M. Bogert, Jr.","Joe Biden, Coronavirus Surge, Thanksgiving: Your Friday Evening Briefing",Here’s what you need to know at the end of the day.,https://www.nytimes.com/2020/11/06/briefing/joe-biden-coronavirus-surge-thanksgiving.html,https://static01.nyt.com/images/2020/11/06/lens/06evening-briefing-promo/merlin_179668152_fd28f440-ec86-45d2-becc-da7b259178ab-facebookJumbo.jpg,2020-11-06T23:30:11Z,"5. Across the Atlantic, the situation doesnt look any better.
More Europeans are seriously ill with the coronavirus than ever before, new hospital data for 21 countries shows, surpassing the worst d… [+590 chars]"
3599,New York Times,"Remy Tumin and Jeremiah M. Bogert, Jr.","Joe Biden, Coronavirus Surge, Thanksgiving: Your Friday Evening Briefing",Here’s what you need to know at the end of the day.,https://www.nytimes.com/2020/11/06/briefing/joe-biden-coronavirus-surge-thanksgiving.html,https://static01.nyt.com/images/2020/11/06/lens/06evening-briefing-promo/merlin_179668152_fd28f440-ec86-45d2-becc-da7b259178ab-facebookJumbo.jpg,2020-11-06T23:30:11Z,"5. Across the Atlantic, the situation doesnt look any better.
More Europeans are seriously ill with the coronavirus than ever before, new hospital data for 21 countries shows, surpassing the worst d… [+590 chars]"
3600,wired,Adam Rogers,The Next Covid Dilemma: How to Make Buildings Breathe Better,Better indoor ventilation systems could make people safer and healthier—and not just because they’d slow down the coronavirus.,https://www.wired.com/story/the-next-covid-dilemma-how-to-make-buildings-breathe-better/,"https://media.wired.com/photos/5fa57f07446b4639b3d5b847/191:100/w_1280,c_limit/Science_HVAC_ventilation_COVID_1093406280.jpg",2020-11-09T12:00:00Z,"Clambering around the ceiling of a big-box store, Jeff Siegel, a mechanical engineer at the University of Toronto, had no idea that he was looking at the post-pandemic future of air-conditioning syst… [+3842 chars]"
3601,Wired,Adam Rogers,The Next Covid Dilemma: How to Make Buildings Breathe Better,Better indoor ventilation systems could make people safer and healthier—and not just because they’d slow down the coronavirus.,https://www.wired.com/story/the-next-covid-dilemma-how-to-make-buildings-breathe-better/,"https://media.wired.com/photos/5fa57f07446b4639b3d5b847/191:100/w_1280,c_limit/Science_HVAC_ventilation_COVID_1093406280.jpg",2020-11-09T12:00:00Z,"Clambering around the ceiling of a big-box store, Jeff Siegel, a mechanical engineer at the University of Toronto, had no idea that he was looking at the post-pandemic future of air-conditioning syst… [+3842 chars]"
3602,,"Beth Skwarecki on Vitals, shared by Beth Skwarecki to Lifehacker",How to Safely Return to Exercise After You've Had COVID-19,"Normally, the process for getting back to exercise after you’re sick is a simple one: trust your body, take it easy, and don’t overthink it. But if you’ve had the coronavirus, extra caution is needed. Read more...",https://vitals.lifehacker.com/how-to-safely-return-to-exercise-after-youve-had-covid-1845709729,"https://i.kinja-img.com/gawker-media/image/upload/c_fill,f_auto,fl_progressive,g_center,h_675,pg_1,q_80,w_1200/q7tvqt7bmlkleiqnlwgt.jpg",2020-11-18T21:45:00Z,"Normally, the process for getting back to exercise after youre sick is a simple one: trust your body, take it easy, and dont overthink it. But if youve had the coronavirus, extra caution is needed. … [+1662 chars]"
3603,Lifehacker.com,"Beth Skwarecki on Vitals, shared by Beth Skwarecki to Lifehacker",How to Safely Return to Exercise After You've Had COVID-19,"Normally, the process for getting back to exercise after you’re sick is a simple one: trust your body, take it easy, and don’t overthink it. But if you’ve had the coronavirus, extra caution is needed. Read more...",https://vitals.lifehacker.com/how-to-safely-return-to-exercise-after-youve-had-covid-1845709729,"https://i.kinja-img.com/gawker-media/image/upload/c_fill,f_auto,fl_progressive,g_center,h_675,pg_1,q_80,w_1200/q7tvqt7bmlkleiqnlwgt.jpg",2020-11-18T21:45:00Z,"Normally, the process for getting back to exercise after youre sick is a simple one: trust your body, take it easy, and dont overthink it. But if youve had the coronavirus, extra caution is needed. … [+1662 chars]"
3604,bbc-news,https://www.facebook.com/bbcnews,"Covid: Mexico passes 100,000 coronavirus deaths",The world's largest Spanish-speaking country also records more than one million infections.,https://www.bbc.co.uk/news/world-latin-america-55011840,https://ichef.bbci.co.uk/news/1024/branded_news/13D87/production/_115578218_064416869.jpg,2020-11-20T04:38:08Z,"image captionMexico is now the fourth country to record more than 100,000 deaths from the virus
Mexico has recorded more than 100,000 deaths from Covid-19 - the fourth country to pass the sombre mil… [+2747 chars]"
3605,BBC News,https://www.facebook.com/bbcnews,"Covid: Mexico passes 100,000 coronavirus deaths",The world's largest Spanish-speaking country also records more than one million infections.,https://www.bbc.co.uk/news/world-latin-america-55011840,https://ichef.bbci.co.uk/news/1024/branded_news/13D87/production/_115578218_064416869.jpg,2020-11-20T04:38:08Z,"image captionMexico is now the fourth country to record more than 100,000 deaths from the virus
Mexico has recorded more than 100,000 deaths from Covid-19 - the fourth country to pass the sombre mil… [+2747 chars]"
3606,,Ed Cara,CDC Relaxes Quarantine Guidelines for People Exposed to Covid-19,The Centers for Disease Control and Prevention has provided new guidance on how long people exposed to the coronavirus should quarantine away from others. Though the agency still recommends a 14-day quarantine period for people exposed to the coronavirus as t…,https://gizmodo.com/cdc-relaxes-quarantine-guidelines-for-people-exposed-to-1845792228,"https://i.kinja-img.com/gawker-media/image/upload/c_fill,f_auto,fl_progressive,g_center,h_675,pg_1,q_80,w_1200/eccteddzzhxrenmx76zz.jpg",2020-12-02T18:00:00Z,The Centers for Disease Control and Prevention has provided new guidance on how long people exposed to the coronavirus should quarantine away from others. Though the agency still recommends a 14-day … [+3210 chars]
3607,Gizmodo.com,Ed Cara,CDC Relaxes Quarantine Guidelines for People Exposed to Covid-19,The Centers for Disease Control and Prevention has provided new guidance on how long people exposed to the coronavirus should quarantine away from others. Though the agency still recommends a 14-day quarantine period for people exposed to the coronavirus as t…,https://gizmodo.com/cdc-relaxes-quarantine-guidelines-for-people-exposed-to-1845792228,"https://i.kinja-img.com/gawker-media/image/upload/c_fill,f_auto,fl_progressive,g_center,h_675,pg_1,q_80,w_1200/eccteddzzhxrenmx76zz.jpg",2020-12-02T18:00:00Z,The Centers for Disease Control and Prevention has provided new guidance on how long people exposed to the coronavirus should quarantine away from others. Though the agency still recommends a 14-day … [+3210 chars]
3608,cnn,,Watch: Joe Biden lays out his Covid-19 plan,"President-elect Joe Biden announced a new coronavirus task force that will be handling coronavirus responses to the growing pandemic, while urging Americans to wear masks.",https://www.cnn.com/videos/politics/2020/11/09/joe-biden-coronavirus-task-force-nr-vpx.cnn,https://cdn.cnn.com/cnnnext/dam/assets/201109115502-01-biden-1109-screengrab-super-tease.jpg,2020-11-09T17:32:28Z,
3609,CNN,,Watch: Joe Biden lays out his Covid-19 plan,"President-elect Joe Biden announced a new coronavirus task force that will be handling coronavirus responses to the growing pandemic, while urging Americans to wear masks.",https://www.cnn.com/videos/politics/2020/11/09/joe-biden-coronavirus-task-force-nr-vpx.cnn,https://cdn.cnn.com/cnnnext/dam/assets/201109115502-01-biden-1109-screengrab-super-tease.jpg,2020-11-09T17:32:28Z,
3610,,"Beth Skwarecki on Vitals, shared by Beth Skwarecki to Lifehacker",You Can Get COVID Even If You Do Everything 'Right',"Cases are climbing exponentially. If you didn’t already know someone who’s had COVID, you will soon. And as a virus becomes more common, it also becomes more likely to infect people who were following precautions.Read more...",https://vitals.lifehacker.com/you-can-get-covid-even-if-you-do-everything-right-1845700270,"https://i.kinja-img.com/gawker-media/image/upload/c_fill,f_auto,fl_progressive,g_center,h_675,pg_1,q_80,w_1200/dz671vmweec6sombpowa.jpg",2020-11-17T21:30:00Z,"Cases are climbing exponentially. If you didnt already know someone whos had COVID, you will soon. And as a virus becomes more common, it also becomes more likely to infect people who were following … [+5109 chars]"
3611,Lifehacker.com,"Beth Skwarecki on Vitals, shared by Beth Skwarecki to Lifehacker",You Can Get COVID Even If You Do Everything 'Right',"Cases are climbing exponentially. If you didn’t already know someone who’s had COVID, you will soon. And as a virus becomes more common, it also becomes more likely to infect people who were following precautions.Read more...",https://vitals.lifehacker.com/you-can-get-covid-even-if-you-do-everything-right-1845700270,"https://i.kinja-img.com/gawker-media/image/upload/c_fill,f_auto,fl_progressive,g_center,h_675,pg_1,q_80,w_1200/dz671vmweec6sombpowa.jpg",2020-11-17T21:30:00Z,"Cases are climbing exponentially. If you didnt already know someone whos had COVID, you will soon. And as a virus becomes more common, it also becomes more likely to infect people who were following … [+5109 chars]"
3612,bbc-news,https://www.facebook.com/bbcnews,Coronavirus: Denmark imposes lockdowns amid mink covid fears,Cases of a mutated strain of Covid-19 have been detected that may undermine future vaccines.,https://www.bbc.co.uk/news/world-europe-54833459,https://ichef.bbci.co.uk/news/1024/branded_news/10291/production/_115239166_49e9f639-d915-4228-9885-0705a25fcd96.jpg,2020-11-05T19:28:56Z,"image captionTeams in protective kit for the cull - usually mink are gassed with carbon monoxide
Danish authorities have said a lockdown will be introduced in some areas of the country over coronavi… [+2553 chars]"
3613,BBC News,https://www.facebook.com/bbcnews,Coronavirus: Denmark imposes lockdowns amid mink covid fears,Cases of a mutated strain of Covid-19 have been detected that may undermine future vaccines.,https://www.bbc.co.uk/news/world-europe-54833459,https://ichef.bbci.co.uk/news/1024/branded_news/10291/production/_115239166_49e9f639-d915-4228-9885-0705a25fcd96.jpg,2020-11-05T19:28:56Z,"image captionTeams in protective kit for the cull - usually mink are gassed with carbon monoxide
Danish authorities have said a lockdown will be introduced in some areas of the country over coronavi… [+2553 chars]"
3614,bbc-news,https://www.facebook.com/bbcnews,Masked comic superheroes fight Covid disinformation,Fictional female superhero Priya joins hands with Burka Avenger to tackle the coronavirus pandemic.,https://www.bbc.co.uk/news/entertainment-arts-55100084,https://ichef.bbci.co.uk/news/1024/branded_news/137DC/production/_115663897_priya_jia.jpg,2020-12-01T00:12:19Z,"By Geeta PandeyBBC News, Delhi
media captionWatch the short film that accompanies the launch of Priya's Mask
India's first female comic superhero Priya, a gang-rape survivor who earlier campaigned … [+8265 chars]"
3615,BBC News,https://www.facebook.com/bbcnews,Masked comic superheroes fight Covid disinformation,Fictional female superhero Priya joins hands with Burka Avenger to tackle the coronavirus pandemic.,https://www.bbc.co.uk/news/entertainment-arts-55100084,https://ichef.bbci.co.uk/news/1024/branded_news/137DC/production/_115663897_priya_jia.jpg,2020-12-01T00:12:19Z,"By Geeta PandeyBBC News, Delhi
media captionWatch the short film that accompanies the launch of Priya's Mask
India's first female comic superhero Priya, a gang-rape survivor who earlier campaigned … [+8265 chars]"
3616,bbc-news,,Real Madrid's Hazard & Casemiro test positive for Covid-19,Real Madrid's Belgian forward Eden Hazard and Brazilian midfielder Casemiro both test positive for coronavirus.,https://www.bbc.co.uk/sport/football/54853637,https://ichef.bbci.co.uk/live-experience/cps/624/cpsprodpb/91BB/production/_115270373_gettyimages-1283851120.jpg,2020-11-07T11:20:21Z,"Hazard and Casemiro both face a spell on the sidelines
Real Madrid duo Eden Hazard and Casemiro have both tested positive for coronavirus and will now undergo a period of self-isolation.
The 29-yea… [+529 chars]"
3617,BBC News,,Real Madrid's Hazard & Casemiro test positive for Covid-19,Real Madrid's Belgian forward Eden Hazard and Brazilian midfielder Casemiro both test positive for coronavirus.,https://www.bbc.co.uk/sport/football/54853637,https://ichef.bbci.co.uk/live-experience/cps/624/cpsprodpb/91BB/production/_115270373_gettyimages-1283851120.jpg,2020-11-07T11:20:21Z,"Hazard and Casemiro both face a spell on the sidelines
Real Madrid duo Eden Hazard and Casemiro have both tested positive for coronavirus and will now undergo a period of self-isolation.
The 29-yea… [+529 chars]"
3618,bbc-news,,Garcia out of Masters following positive Covid-19 test,Spaniard Sergio Garcia withdraws from the Masters at Augusta after testing positive for coronavirus.,https://www.bbc.co.uk/sport/golf/54878019,https://ichef.bbci.co.uk/live-experience/cps/624/cpsprodpb/878F/production/_115330743_gettyimages-1284298742.jpg,2020-11-09T16:23:27Z,"Garcia has dropped to 40 in the world rankings
Former Masters champion Sergio Garcia will miss this year's event at Augusta after testing positive for coronavirus.
""On Saturday night after driving … [+1127 chars]"
3619,BBC News,,Garcia out of Masters following positive Covid-19 test,Spaniard Sergio Garcia withdraws from the Masters at Augusta after testing positive for coronavirus.,https://www.bbc.co.uk/sport/golf/54878019,https://ichef.bbci.co.uk/live-experience/cps/624/cpsprodpb/878F/production/_115330743_gettyimages-1284298742.jpg,2020-11-09T16:23:27Z,"Garcia has dropped to 40 in the world rankings
Former Masters champion Sergio Garcia will miss this year's event at Augusta after testing positive for coronavirus.
""On Saturday night after driving … [+1127 chars]"
3620,bbc-news,https://www.facebook.com/bbcnews,Covid vaccine: Rumours thrive amid trickle of pandemic facts,Social media is full of coronavirus vaccine information - but how can you tell which is reliable?,https://www.bbc.co.uk/news/health-55128817,https://ichef.bbci.co.uk/news/1024/branded_news/137F7/production/_115736897_socialmedia.jpg,2020-12-01T01:01:40Z,"By Tulip MazumdarGlobal health correspondent
image copyrightGetty Images
image captionExperts are advising how people can identify reliable vaccine information online
With a number of potential va… [+5920 chars]"
3621,BBC News,https://www.facebook.com/bbcnews,Covid vaccine: Rumours thrive amid trickle of pandemic facts,Social media is full of coronavirus vaccine information - but how can you tell which is reliable?,https://www.bbc.co.uk/news/health-55128817,https://ichef.bbci.co.uk/news/1024/branded_news/137F7/production/_115736897_socialmedia.jpg,2020-12-01T01:01:40Z,"By Tulip MazumdarGlobal health correspondent
image copyrightGetty Images
image captionExperts are advising how people can identify reliable vaccine information online
With a number of potential va… [+5920 chars]"
3622,bbc-news,https://www.facebook.com/bbcnews,"Coronavirus: Too early for Christmas travel plans, European countries say","Sweden, Ireland and France warn that travel over the holiday period could be limited due to Covid-19.",https://www.bbc.co.uk/news/world-europe-54926301,https://ichef.bbci.co.uk/news/1024/branded_news/66F5/production/_115475362_mediaitem115475361.jpg,2020-11-13T03:09:07Z,"image copyrightGetty Images
image captionSwedish authorities have said people should prepare for travel restrictions
A number of European countries have warned that it is too early to plan for Chri… [+3208 chars]"
3623,BBC News,https://www.facebook.com/bbcnews,"Coronavirus: Too early for Christmas travel plans, European countries say","Sweden, Ireland and France warn that travel over the holiday period could be limited due to Covid-19.",https://www.bbc.co.uk/news/world-europe-54926301,https://ichef.bbci.co.uk/news/1024/branded_news/66F5/production/_115475362_mediaitem115475361.jpg,2020-11-13T03:09:07Z,"image copyrightGetty Images
image captionSwedish authorities have said people should prepare for travel restrictions
A number of European countries have warned that it is too early to plan for Chri… [+3208 chars]"
3624,bbc-news,https://www.facebook.com/bbcnews,Coronavirus: EU buys 300m doses of BioNTech-Pfizer vaccine,It comes after early data showed it protects more than 90% of people from developing Covid symptoms.,https://www.bbc.co.uk/news/world-europe-54902056,https://ichef.bbci.co.uk/news/1024/branded_news/09AC/production/_115367420_hi064271399.jpg,2020-11-11T14:47:36Z,"media captionHealth Correspondent Laura Foster explains what the latest Covid-19 vaccine news means
The European Union has agreed to buy up to 300 million doses of the BioNTech-Pfizer coronavirus va… [+2699 chars]"
3625,BBC News,https://www.facebook.com/bbcnews,Coronavirus: EU buys 300m doses of BioNTech-Pfizer vaccine,It comes after early data showed it protects more than 90% of people from developing Covid symptoms.,https://www.bbc.co.uk/news/world-europe-54902056,https://ichef.bbci.co.uk/news/1024/branded_news/09AC/production/_115367420_hi064271399.jpg,2020-11-11T14:47:36Z,"media captionHealth Correspondent Laura Foster explains what the latest Covid-19 vaccine news means
The European Union has agreed to buy up to 300 million doses of the BioNTech-Pfizer coronavirus va… [+2699 chars]"
3626,bbc-news,https://www.facebook.com/bbcnews,"Coronavirus: Record 100,000 new Covid cases reported in US",It is the highest one-day rise in a country that has recorded more cases and deaths than any other.,https://www.bbc.co.uk/news/world-us-canada-54820353,https://ichef.bbci.co.uk/news/1024/branded_news/CF8D/production/_115233135_4ee92c9b-d0a1-470c-8eee-97e9e576ed59.jpg,2020-11-05T03:38:03Z,"image captionCases and hospital admissions have been steadily rising
There were more than 100,000 new cases of coronavirus in the US on Wednesday - a record one-day increase.
The figure, reported b… [+1212 chars]"
3627,BBC News,https://www.facebook.com/bbcnews,"Coronavirus: Record 100,000 new Covid cases reported in US",It is the highest one-day rise in a country that has recorded more cases and deaths than any other.,https://www.bbc.co.uk/news/world-us-canada-54820353,https://ichef.bbci.co.uk/news/1024/branded_news/CF8D/production/_115233135_4ee92c9b-d0a1-470c-8eee-97e9e576ed59.jpg,2020-11-05T03:38:03Z,"image captionCases and hospital admissions have been steadily rising
There were more than 100,000 new cases of coronavirus in the US on Wednesday - a record one-day increase.
The figure, reported b… [+1212 chars]"
3628,,Mike Seely,Is a Dive Bar Still a Dive Bar WIth Covid Safety Measures?,Measures to weather the coronavirus are transforming drinking holes beloved for their dankness.,https://www.nytimes.com/2020/11/10/style/best-dive-bars.html,https://static01.nyt.com/images/2020/11/12/fashion/10DIVEBARS-brothers-1/10DIVEBARS-brothers-1-facebookJumbo-v2.jpg,2020-11-10T17:32:03Z,"Two gloves, a dustpan, a onetime-use broom and some cleaning solution: In Chicago, thats what the Health Department refers to as a vomit and diarrhea cleanup kit. And until a loathsome regular named … [+831 chars]"
3629,New York Times,Mike Seely,Is a Dive Bar Still a Dive Bar WIth Covid Safety Measures?,Measures to weather the coronavirus are transforming drinking holes beloved for their dankness.,https://www.nytimes.com/2020/11/10/style/best-dive-bars.html,https://static01.nyt.com/images/2020/11/12/fashion/10DIVEBARS-brothers-1/10DIVEBARS-brothers-1-facebookJumbo-v2.jpg,2020-11-10T17:32:03Z,"Two gloves, a dustpan, a onetime-use broom and some cleaning solution: In Chicago, thats what the Health Department refers to as a vomit and diarrhea cleanup kit. And until a loathsome regular named … [+831 chars]"
3630,,Mike Seely,Is a Dive Bar Still a Dive Bar WIth Covid Safety Measures?,Measures to weather the coronavirus are transforming drinking holes beloved for their dankness.,https://www.nytimes.com/2020/11/10/style/coronavirus-dive-bars.html,https://static01.nyt.com/images/2020/11/12/fashion/10DIVEBARS-brothers-1/10DIVEBARS-brothers-1-facebookJumbo-v2.jpg,2020-11-13T00:12:56Z,"While Simons was, until recently, able to offer limited seating indoors in addition to its evolving outdoor space, such a plan simply wasnt feasible for My Brothers Bar, which, at 147 years of age, i… [+1391 chars]"
3631,New York Times,Mike Seely,Is a Dive Bar Still a Dive Bar WIth Covid Safety Measures?,Measures to weather the coronavirus are transforming drinking holes beloved for their dankness.,https://www.nytimes.com/2020/11/10/style/coronavirus-dive-bars.html,https://static01.nyt.com/images/2020/11/12/fashion/10DIVEBARS-brothers-1/10DIVEBARS-brothers-1-facebookJumbo-v2.jpg,2020-11-13T00:12:56Z,"While Simons was, until recently, able to offer limited seating indoors in addition to its evolving outdoor space, such a plan simply wasnt feasible for My Brothers Bar, which, at 147 years of age, i… [+1391 chars]"
3632,cnn,"Alaa Elassar, CNN",Oregon says mink farm has a Covid-19 outbreak,An Oregon mink farm has reported an outbreak of coronavirus among mink and farmworkers.,https://www.cnn.com/2020/11/28/us/oregon-mink-farm-covid-19-outbreak-coronavirus-trnd/index.html,https://cdn.cnn.com/cnnnext/dam/assets/200213175742-05-coronavirus-0213-super-tease.jpg,2020-11-29T00:09:56Z,
3633,CNN,"Alaa Elassar, CNN",Oregon says mink farm has a Covid-19 outbreak,An Oregon mink farm has reported an outbreak of coronavirus among mink and farmworkers.,https://www.cnn.com/2020/11/28/us/oregon-mink-farm-covid-19-outbreak-coronavirus-trnd/index.html,https://cdn.cnn.com/cnnnext/dam/assets/200213175742-05-coronavirus-0213-super-tease.jpg,2020-11-29T00:09:56Z,
3634,bbc-news,,Whyte-Povetkin off after Russian tests positive for Covid-19,The rematch between Dillian Whyte and Alexander Povetkin is postponed after the Russian tested positive for coronavirus.,https://www.bbc.co.uk/sport/boxing/54798569,https://ichef.bbci.co.uk/live-experience/cps/624/cpsprodpb/3409/production/_115212331_whyte.jpg,2020-11-03T14:34:24Z,"In August Povetkin knocked Whyte out after twice being on the canvas himself
Dillian Whyte's rematch with Alexander Povetkin has been postponed after the Russian tested positive for coronavirus.
Pr… [+1032 chars]"
3635,BBC News,,Whyte-Povetkin off after Russian tests positive for Covid-19,The rematch between Dillian Whyte and Alexander Povetkin is postponed after the Russian tested positive for coronavirus.,https://www.bbc.co.uk/sport/boxing/54798569,https://ichef.bbci.co.uk/live-experience/cps/624/cpsprodpb/3409/production/_115212331_whyte.jpg,2020-11-03T14:34:24Z,"In August Povetkin knocked Whyte out after twice being on the canvas himself
Dillian Whyte's rematch with Alexander Povetkin has been postponed after the Russian tested positive for coronavirus.
Pr… [+1032 chars]"
3636,bbc-news,,Three South Africans in Covid-19 isolation before England series,Three South Africa players are isolating ahead of their limited-overs series against England following a positive coronavirus test.,https://www.bbc.co.uk/sport/cricket/54995129,https://ichef.bbci.co.uk/live-experience/cps/624/cpsprodpb/12D59/production/_115554177_gettyimages-1203944076.jpg,2020-11-18T20:22:13Z,"England played three one-day internationals and three Twenty20s in South Africa in February
Three South Africa players are isolating before their upcoming limited-overs series at home to England fol… [+856 chars]"
3637,BBC News,,Three South Africans in Covid-19 isolation before England series,Three South Africa players are isolating ahead of their limited-overs series against England following a positive coronavirus test.,https://www.bbc.co.uk/sport/cricket/54995129,https://ichef.bbci.co.uk/live-experience/cps/624/cpsprodpb/12D59/production/_115554177_gettyimages-1203944076.jpg,2020-11-18T20:22:13Z,"England played three one-day internationals and three Twenty20s in South Africa in February
Three South Africa players are isolating before their upcoming limited-overs series at home to England fol… [+856 chars]"
